15125.0,Media.Email@4f2ee931,Media.Phone@10cfb894,Media.FaceToFace@355f052b
12759.0,Media.Email@626b480d,Media.Phone@71477ff5,Media.FaceToFace@d21e7ed
12873.0,Media.Email@30b8bb85,Media.Phone@301f31c0,Media.FaceToFace@4ffb4cee
14334.0,Media.Email@23a51b82,Media.Phone@2cb10616,Media.FaceToFace@1a06a546
12785.0,Media.Email@7cbd4726,Media.Phone@6e8a4fc4,Media.FaceToFace@3a7b058e
14316.0,Media.Email@1d2f1066,Media.Phone@7cdda781,Media.FaceToFace@3c204632
15582.0,Media.Email@4de8cc55,Media.Phone@6ebf0868,Media.FaceToFace@3fc11ca5
12759.0,Media.Email@27978891,Media.Phone@4d86fbe5,Media.FaceToFace@59039f26
12759.0,Media.Email@b3e6ab0,Media.Phone@2ece4e94,Media.FaceToFace@6a88ee8d
200000.0,Media.Email@754884dc,Media.Phone@6c0ac3ab,Media.FaceToFace@36b446f7
16735.0,Media.Email@4c0c44db,Media.Phone@397cacde,Media.FaceToFace@2839404e
14515.0,Media.Email@1a153d1c,Media.Phone@685f06a4,Media.FaceToFace@36ad2e84
15139.0,Media.Email@5cfaa93d,Media.Phone@4c7d137b,Media.FaceToFace@278a1778
12759.0,Media.Email@2590297d,Media.Phone@1b93e0cf,Media.FaceToFace@98c442e
12785.0,Media.Email@effe4e8,Media.Phone@420d4309,Media.FaceToFace@74ac25bf
15835.0,Media.Email@37a29e34,Media.Phone@15408475,Media.FaceToFace@3eb82839
20254.0,Media.Email@17ad8429,Media.Phone@bfabe4,Media.FaceToFace@27ae061e
16565.0,Media.Email@4949ebe1,Media.Phone@141d265e,Media.FaceToFace@5c1efa3
14461.0,Media.Email@53530ada,Media.Phone@70ed98f2,Media.FaceToFace@7ed471c9
16334.0,Media.Email@164d16be,Media.Phone@1f101f62,Media.FaceToFace@5b7c6adc
17774.0,Media.Email@469f80b8,Media.Phone@11bbd441,Media.FaceToFace@426c007f
12759.0,Media.Email@353b955,Media.Phone@6dac7d27,Media.FaceToFace@574cc3b1
12759.0,Media.Email@3fd3c9f6,Media.Phone@69705636,Media.FaceToFace@4e2c294e
15140.0,Media.Email@6109f85f,Media.Phone@559156be,Media.FaceToFace@38d5ffd5
18995.0,Media.Email@19325255,Media.Phone@36bb575f,Media.FaceToFace@45653a0b
17186.0,Media.Email@5db5c3d8,Media.Phone@484cc9f8,Media.FaceToFace@295fdddd
12759.0,Media.Email@63d5642c,Media.Phone@4ea3b7e8,Media.FaceToFace@5e7f08ad
12759.0,Media.Email@7b88bfff,Media.Phone@4ef53db5,Media.FaceToFace@46a65e92
15808.0,Media.Email@60fca472,Media.Phone@6a906a1c,Media.FaceToFace@2f268aec
19288.0,Media.Email@52f16e9b,Media.Phone@6894aca7,Media.FaceToFace@78d33d94
14334.0,Media.Email@77f08da1,Media.Phone@51e2828b,Media.FaceToFace@6de89dac
12759.0,Media.Email@edb8e06,Media.Phone@70493388,Media.FaceToFace@55d65f4f
12759.0,Media.Email@769d8db5,Media.Phone@61c2a2e9,Media.FaceToFace@3155a123
13422.0,Media.Email@53d4860a,Media.Phone@25ac2585,Media.FaceToFace@48d35215
13570.0,Media.Email@6ef62b35,Media.Phone@638edd7c,Media.FaceToFace@386f2af4
14920.0,Media.Email@1673de48,Media.Phone@1106547c,Media.FaceToFace@3694a19f
15053.0,Media.Email@6399a990,Media.Phone@7d4b6005,Media.FaceToFace@5f8d2886
12759.0,Media.Email@c7dd2f,Media.Phone@418a390f,Media.FaceToFace@59a82966
12759.0,Media.Email@4ff76f64,Media.Phone@7db2373f,Media.FaceToFace@3f494991
13550.0,Media.Email@99eb60c,Media.Phone@12c1d2c3,Media.FaceToFace@72f409d3
17774.0,Media.Email@778b6919,Media.Phone@61a1259f,Media.FaceToFace@1aad1bcc
12759.0,Media.Email@34d27749,Media.Phone@659574b6,Media.FaceToFace@37218cd4
14127.0,Media.Email@57f985d7,Media.Phone@3ec21360,Media.FaceToFace@378623d0
12759.0,Media.Email@6b3f178c,Media.Phone@7b231f55,Media.FaceToFace@3ede449b
12759.0,Media.Email@8adeda,Media.Phone@1d2cba7d,Media.FaceToFace@63877381
15425.0,Media.Email@2f05ce06,Media.Phone@26190408,Media.FaceToFace@3457bcc2
12948.0,Media.Email@38b54327,Media.Phone@44bd287,Media.FaceToFace@dea9f45
17177.0,Media.Email@4367f147,Media.Phone@5d118ee3,Media.FaceToFace@2bbc08d1
15781.0,Media.Email@309b59a6,Media.Phone@271aba38,Media.FaceToFace@4bb7c696
12759.0,Media.Email@7e9f3aa1,Media.Phone@7c260f9,Media.FaceToFace@6a6c7f69
12759.0,Media.Email@3b7f8c71,Media.Phone@32dd6d3b,Media.FaceToFace@672e5693
13633.0,Media.Email@632b0547,Media.Phone@1d67ab2e,Media.FaceToFace@1176817
20006.0,Media.Email@366673c4,Media.Phone@3a64c3,Media.FaceToFace@79ad3e52
18155.0,Media.Email@70200f0a,Media.Phone@48bb9308,Media.FaceToFace@12b21786
38874.0,Media.Email@e80fda0,Media.Phone@368b1ad0,Media.FaceToFace@668d69a9
12685.0,Media.Email@47886a3f,Media.Phone@4cf772c9,Media.FaceToFace@9911199
15949.0,Media.Email@7f23299d,Media.Phone@5d8143a0,Media.FaceToFace@517eed55
12759.0,Media.Email@1d9f74b6,Media.Phone@4fa767eb,Media.FaceToFace@77979e27
12759.0,Media.Email@7cad6e54,Media.Phone@5e268cbe,Media.FaceToFace@34e23e3c
16062.0,Media.Email@3d839d27,Media.Phone@bc28afe,Media.FaceToFace@11332fba
12759.0,Media.Email@2beb1446,Media.Phone@56801630,Media.FaceToFace@7330d5ad
12759.0,Media.Email@4158ff72,Media.Phone@39eab6e2,Media.FaceToFace@608ccd22
12864.0,Media.Email@29fedaa1,Media.Phone@1ac39591,Media.FaceToFace@1e907051
13131.0,Media.Email@62357341,Media.Phone@2321e2c6,Media.FaceToFace@5af472f
16128.0,Media.Email@ff7670a,Media.Phone@3b8dc9b6,Media.FaceToFace@59b5ea45
12759.0,Media.Email@605be463,Media.Phone@30ef5101,Media.FaceToFace@2faf31c0
12759.0,Media.Email@1d5ec0aa,Media.Phone@37bae7f6,Media.FaceToFace@4fd2e40f
19555.0,Media.Email@73870135,Media.Phone@246079d4,Media.FaceToFace@39de5ff4
12727.0,Media.Email@54bc5b27,Media.Phone@1a0488e7,Media.FaceToFace@1fb80309
17772.0,Media.Email@ba63674,Media.Phone@4d40ffa5,Media.FaceToFace@664fd142
14753.0,Media.Email@58747f87,Media.Phone@4860a56f,Media.FaceToFace@410d3f88
18359.0,Media.Email@64cb6772,Media.Phone@65f4a110,Media.FaceToFace@1f7a55bb
58503.0,Media.Email@6a73085e,Media.Phone@262a89eb,Media.FaceToFace@32c4b6e0
12759.0,Media.Email@4ce10990,Media.Phone@4a3af45e,Media.FaceToFace@64816d64
12759.0,Media.Email@2675a81b,Media.Phone@766f9856,Media.FaceToFace@187a72d9
18541.0,Media.Email@6df594a0,Media.Phone@15f0ccc6,Media.FaceToFace@7413e66a
16232.0,Media.Email@72bb8335,Media.Phone@74a3476b,Media.FaceToFace@ba5fda0
12966.0,Media.Email@5122364f,Media.Phone@1d1ba626,Media.FaceToFace@23917b8
14573.0,Media.Email@4f74f8c2,Media.Phone@877b14f,Media.FaceToFace@6a19bde0
12759.0,Media.Email@569fea95,Media.Phone@1ce208a1,Media.FaceToFace@3ba490d7
12759.0,Media.Email@1e77938a,Media.Phone@3c7758a6,Media.FaceToFace@3f5d194d
12873.0,Media.Email@27e6271c,Media.Phone@7711b3ba,Media.FaceToFace@2b2eb568
17749.0,Media.Email@7a706757,Media.Phone@6990bf8d,Media.FaceToFace@1e0ff820
15884.0,Media.Email@66f2403,Media.Phone@6aa54441,Media.FaceToFace@8243e1a
200000.0,Media.Email@75e5dae2,Media.Phone@458567e6,Media.FaceToFace@396850b2
16274.0,Media.Email@196166f6,Media.Phone@49aead7e,Media.FaceToFace@6b0050fc
12727.0,Media.Email@390bd32d,Media.Phone@37554c9d,Media.FaceToFace@4118f3cc
12685.0,Media.Email@5779ec4,Media.Phone@705858a9,Media.FaceToFace@3824f8de
15309.0,Media.Email@148f7c01,Media.Phone@58163032,Media.FaceToFace@18b64fcc
14987.0,Media.Email@267587aa,Media.Phone@6e1dbd9f,Media.FaceToFace@628c4a33
18867.0,Media.Email@4f0c9973,Media.Phone@442e7590,Media.FaceToFace@462863e8
20988.0,Media.Email@5105c03,Media.Phone@7508cb8d,Media.FaceToFace@146bd202
12685.0,Media.Email@42d65253,Media.Phone@4b6e96d,Media.FaceToFace@496f586
12759.0,Media.Email@1522c1c2,Media.Phone@1cdeb265,Media.FaceToFace@609213b1
13185.0,Media.Email@12d678a1,Media.Phone@3e899bb0,Media.FaceToFace@3c4c5fe3
16498.0,Media.Email@4c5e1468,Media.Phone@348ddf03,Media.FaceToFace@4e2c58e9
15941.0,Media.Email@25e5e3ec,Media.Phone@17d6ae64,Media.FaceToFace@f533376
12873.0,Media.Email@1777b4f4,Media.Phone@34090b35,Media.FaceToFace@3dbedf43
13663.0,Media.Email@8a1182c,Media.Phone@839f521,Media.FaceToFace@150c4dbf
12685.0,Media.Email@4ea3a298,Media.Phone@5907d17d,Media.FaceToFace@104a9335
12727.0,Media.Email@572d814e,Media.Phone@6c845498,Media.FaceToFace@63cdfed0
14037.0,Media.Email@2262740f,Media.Phone@6db1966b,Media.FaceToFace@260a8310
15309.0,Media.Email@3c3de126,Media.Phone@288a4b0,Media.FaceToFace@58f4201c
14621.0,Media.Email@7c9cbd2c,Media.Phone@1647d39e,Media.FaceToFace@4596357f
29091.0,Media.Email@398dcea1,Media.Phone@cf8c98c,Media.FaceToFace@21780cfb
12727.0,Media.Email@26f350cc,Media.Phone@303d950e,Media.FaceToFace@1b04e2e0
12685.0,Media.Email@50071942,Media.Phone@20b651a,Media.FaceToFace@3a1a8f02
19452.0,Media.Email@3c1f3bdd,Media.Phone@26934901,Media.FaceToFace@f9df470
18267.0,Media.Email@3c50f40e,Media.Phone@66c6e211,Media.FaceToFace@b23fece
14987.0,Media.Email@52d2629,Media.Phone@57245066,Media.FaceToFace@111a853c
12685.0,Media.Email@7c2393b,Media.Phone@603b5477,Media.FaceToFace@572681fc
12685.0,Media.Email@194d2a7,Media.Phone@5191d2c0,Media.FaceToFace@3ca36516
16630.0,Media.Email@491d56f3,Media.Phone@25379105,Media.FaceToFace@6311f259
14069.0,Media.Email@4bdc4b8f,Media.Phone@6be4c031,Media.FaceToFace@7706084d
19452.0,Media.Email@3b831ae5,Media.Phone@1c5acee9,Media.FaceToFace@dc6318a
16610.0,Media.Email@3856d392,Media.Phone@4c5c3323,Media.FaceToFace@392165ff
12685.0,Media.Email@53d5143c,Media.Phone@4a239a23,Media.FaceToFace@675c95db
12685.0,Media.Email@2efc309d,Media.Phone@2edbab84,Media.FaceToFace@57d97f24
33565.0,Media.Email@9a6058f,Media.Phone@72b6f43b,Media.FaceToFace@495c8853
13131.0,Media.Email@a481f4b,Media.Phone@4fe7a33,Media.FaceToFace@5f08acd4
16446.0,Media.Email@2a7d869b,Media.Phone@17103fe8,Media.FaceToFace@2bd3a42c
13782.0,Media.Email@58f2d404,Media.Phone@2e3d803b,Media.FaceToFace@47adb934
200000.0,Media.Email@7d7d1078,Media.Phone@1dc476a5,Media.FaceToFace@4d4959e7
12685.0,Media.Email@12420188,Media.Phone@2b729115,Media.FaceToFace@6e930ffb
12685.0,Media.Email@6aa74262,Media.Phone@af766a2,Media.FaceToFace@78731b4d
12712.0,Media.Email@3342eddf,Media.Phone@6f0ee5c3,Media.FaceToFace@3b0e9e2b
16610.0,Media.Email@a9f2cc6,Media.Phone@5834809c,Media.FaceToFace@5ee7af01
20071.0,Media.Email@2ef419f6,Media.Phone@1bd47d8f,Media.FaceToFace@1b7f458f
14316.0,Media.Email@364e20dc,Media.Phone@434f675e,Media.FaceToFace@120b6ed8
200000.0,Media.Email@1ba0d7b5,Media.Phone@5cb1ba3e,Media.FaceToFace@183a6bfd
12685.0,Media.Email@59f8b0e6,Media.Phone@5625fa2f,Media.FaceToFace@574c4fd8
12685.0,Media.Email@16ae2c47,Media.Phone@4dcf4f3,Media.FaceToFace@46558003
18155.0,Media.Email@7700cd4e,Media.Phone@55a6f8eb,Media.FaceToFace@4520383b
12685.0,Media.Email@453a6048,Media.Phone@7b873a79,Media.FaceToFace@6b101d4a
12650.0,Media.Email@11d943c1,Media.Phone@4eef3d0e,Media.FaceToFace@3c918a9e
12685.0,Media.Email@70f031f1,Media.Phone@295eff24,Media.FaceToFace@1bc0a9b4
12685.0,Media.Email@20c72ac0,Media.Phone@73c7b40f,Media.FaceToFace@3bfe802b
15177.0,Media.Email@4c3ffd30,Media.Phone@7d07816b,Media.FaceToFace@77c1d7ed
12727.0,Media.Email@5eabe83,Media.Phone@76818d7d,Media.FaceToFace@33704653
24484.0,Media.Email@8baa80d,Media.Phone@166ef1f5,Media.FaceToFace@4dcf1754
24301.0,Media.Email@5c26c26f,Media.Phone@74a734ac,Media.FaceToFace@d734409
12685.0,Media.Email@53ea6f3b,Media.Phone@442cb587,Media.FaceToFace@5341d508
12685.0,Media.Email@27b09892,Media.Phone@3af0ad99,Media.FaceToFace@f15360a
200000.0,Media.Email@2e405d4f,Media.Phone@3ae0542,Media.FaceToFace@15db31f1
12891.0,Media.Email@9a4e01f,Media.Phone@2776182b,Media.FaceToFace@3a2cc34a
13580.0,Media.Email@12128062,Media.Phone@7caaab32,Media.FaceToFace@28cd9f8f
17582.0,Media.Email@411efcb3,Media.Phone@59606d2b,Media.FaceToFace@499f4fe4
12753.0,Media.Email@304497af,Media.Phone@67427aea,Media.FaceToFace@3d93cd9c
200000.0,Media.Email@4eeacef9,Media.Phone@19ba65e9,Media.FaceToFace@1c78b131
12685.0,Media.Email@daae1ed,Media.Phone@4dd6959d,Media.FaceToFace@42f89e57
12650.0,Media.Email@4a9b2d8f,Media.Phone@11cc2d8d,Media.FaceToFace@73c28d1b
12640.0,Media.Email@30c315d,Media.Phone@157cd23b,Media.FaceToFace@35ce2a82
13119.0,Media.Email@315b9807,Media.Phone@745a0ce1,Media.FaceToFace@4403c374
16367.0,Media.Email@178ddb3d,Media.Phone@62348ddf,Media.FaceToFace@684e5dd7
16156.0,Media.Email@174bfa06,Media.Phone@7d0babdc,Media.FaceToFace@94038a7
12650.0,Media.Email@2d4f30c5,Media.Phone@2a0aecc0,Media.FaceToFace@333d46d0
12650.0,Media.Email@56c75032,Media.Phone@37622f20,Media.FaceToFace@f03fa48
16853.0,Media.Email@61f79c68,Media.Phone@473da217,Media.FaceToFace@1f5cb88b
14037.0,Media.Email@1b9d407,Media.Phone@4f0f1873,Media.FaceToFace@680e4e91
12676.0,Media.Email@1c944292,Media.Phone@499e8de6,Media.FaceToFace@48761ccc
14037.0,Media.Email@6487cdef,Media.Phone@fe13979,Media.FaceToFace@b843f14
22906.0,Media.Email@2e41f16f,Media.Phone@6b51c622,Media.FaceToFace@45a71939
22638.0,Media.Email@59790b43,Media.Phone@19d28999,Media.FaceToFace@4d47a90d
12650.0,Media.Email@4e16d770,Media.Phone@3d9a221d,Media.FaceToFace@5235bd83
12640.0,Media.Email@74e0fb50,Media.Phone@5e937d22,Media.FaceToFace@24fc73b0
200000.0,Media.Email@1cf53b77,Media.Phone@2813107b,Media.FaceToFace@7b9f0fca
30188.0,Media.Email@6faef72f,Media.Phone@47e667f1,Media.FaceToFace@67b22417
12640.0,Media.Email@4ad438b7,Media.Phone@32d79cc2,Media.FaceToFace@69749ea1
12650.0,Media.Email@15b102de,Media.Phone@183347f2,Media.FaceToFace@4eb86d47
12650.0,Media.Email@642bbc34,Media.Phone@73512d4c,Media.FaceToFace@567513b9
14608.0,Media.Email@34bafbc0,Media.Phone@5fe6154b,Media.FaceToFace@7a80201c
12650.0,Media.Email@44c1c9ff,Media.Phone@eb4a79d,Media.FaceToFace@76683bf5
13083.0,Media.Email@c3ffb55,Media.Phone@3c8d8fbb,Media.FaceToFace@71d75d0b
19189.0,Media.Email@4aed4437,Media.Phone@1f199d4f,Media.FaceToFace@4aa6bd7c
15295.0,Media.Email@5e23dbd1,Media.Phone@434a6a0,Media.FaceToFace@1ca75488
12650.0,Media.Email@4454e8ae,Media.Phone@22781a8e,Media.FaceToFace@7b17724f
12640.0,Media.Email@11e5e3d7,Media.Phone@bd1416f,Media.FaceToFace@571ee478
18755.0,Media.Email@2d737c36,Media.Phone@78dfd489,Media.FaceToFace@2efaac5e
16098.0,Media.Email@2122b4fe,Media.Phone@6d98a0b0,Media.FaceToFace@3f5dbb06
12713.0,Media.Email@3a5a158a,Media.Phone@703c34f3,Media.FaceToFace@b87716
14938.0,Media.Email@1d2f3677,Media.Phone@6a0cd99,Media.FaceToFace@2719fb35
12640.0,Media.Email@43d71bf9,Media.Phone@5f6d9b3a,Media.FaceToFace@14ea2dc8
12650.0,Media.Email@1753f222,Media.Phone@83da225,Media.FaceToFace@6602f5d
16098.0,Media.Email@7a29bb52,Media.Phone@49c94326,Media.FaceToFace@3c5799a2
200000.0,Media.Email@6b8dc954,Media.Phone@299ce0f6,Media.FaceToFace@7a754bd1
16549.0,Media.Email@2cdaa5b1,Media.Phone@46b41e78,Media.FaceToFace@5b3c7c8b
13498.0,Media.Email@64feca,Media.Phone@66937ff9,Media.FaceToFace@5db6e90b
12640.0,Media.Email@689e3288,Media.Phone@6a07b460,Media.FaceToFace@1fd34102
12640.0,Media.Email@3383674,Media.Phone@5f7efb52,Media.FaceToFace@9a5f579
12640.0,Media.Email@12e904f1,Media.Phone@4373ea,Media.FaceToFace@4c6f07c8
13559.0,Media.Email@17b51078,Media.Phone@704c4270,Media.FaceToFace@1e9e00a9
19445.0,Media.Email@10bea3ec,Media.Phone@53fbe38a,Media.FaceToFace@3e17a419
15681.0,Media.Email@3f364154,Media.Phone@2fb1238,Media.FaceToFace@31691c0f
12817.0,Media.Email@33e3d64,Media.Phone@6b3071e5,Media.FaceToFace@3985a85d
12640.0,Media.Email@2e5f27b9,Media.Phone@6928fa77,Media.FaceToFace@153d091
12640.0,Media.Email@70522bbf,Media.Phone@22b64235,Media.FaceToFace@6bb4b760
16011.0,Media.Email@cbf2548,Media.Phone@5928a081,Media.FaceToFace@7a41a2e1
12863.0,Media.Email@5d70e72e,Media.Phone@1f59acef,Media.FaceToFace@38688efd
12817.0,Media.Email@50c0777e,Media.Phone@be51a9d,Media.FaceToFace@6e363f84
30504.0,Media.Email@44f8a108,Media.Phone@1f143798,Media.FaceToFace@684dec18
13121.0,Media.Email@586934e7,Media.Phone@63105709,Media.FaceToFace@45c242ae
12640.0,Media.Email@434b60a0,Media.Phone@9b4cae4,Media.FaceToFace@3c7443b6
12640.0,Media.Email@208d0700,Media.Phone@ac6a1b2,Media.FaceToFace@76a1b2a4
13509.0,Media.Email@72a4f208,Media.Phone@2b0e2605,Media.FaceToFace@2de22858
13539.0,Media.Email@698dd545,Media.Phone@5eacdb26,Media.FaceToFace@2667cc59
18677.0,Media.Email@fd19062,Media.Phone@75e1a0b,Media.FaceToFace@32ffcbf4
27264.0,Media.Email@4adf6fe,Media.Phone@3932a018,Media.FaceToFace@2aaca4fe
12640.0,Media.Email@5037b44a,Media.Phone@791d8f6a,Media.FaceToFace@3b2b645
12640.0,Media.Email@1469048c,Media.Phone@7aa98dcb,Media.FaceToFace@119c4957
13862.0,Media.Email@153c799f,Media.Phone@3554c09d,Media.FaceToFace@4f319ec5
17564.0,Media.Email@2647838,Media.Phone@1210a5c2,Media.FaceToFace@2f26cd2
16098.0,Media.Email@7233587a,Media.Phone@8f5ec29,Media.FaceToFace@49637c57
12605.0,Media.Email@5f955f94,Media.Phone@47b61e92,Media.FaceToFace@5912806
16516.0,Media.Email@695ee015,Media.Phone@53c9b8be,Media.FaceToFace@607feceb
12640.0,Media.Email@5aeff443,Media.Phone@3f8d8959,Media.FaceToFace@653452a7
12640.0,Media.Email@6380ee16,Media.Phone@258f1963,Media.FaceToFace@55cbc5d8
12713.0,Media.Email@7d281295,Media.Phone@51dc3464,Media.FaceToFace@4ff3bb38
14873.0,Media.Email@7c53e7e5,Media.Phone@689dab27,Media.FaceToFace@474fc319
13084.0,Media.Email@23acac52,Media.Phone@1d654dca,Media.FaceToFace@65d617d9
19429.0,Media.Email@3fcf23fd,Media.Phone@3843d7c5,Media.FaceToFace@6e0ae35e
13083.0,Media.Email@6dd33175,Media.Phone@445430a7,Media.FaceToFace@734646fc
12640.0,Media.Email@c29c3cc,Media.Phone@9f58c51,Media.FaceToFace@57cf1ef2
12640.0,Media.Email@7fcec079,Media.Phone@5ebe897c,Media.FaceToFace@2f345c7c
18135.0,Media.Email@757e7a64,Media.Phone@4295777f,Media.FaceToFace@62d854ff
13762.0,Media.Email@52e1532f,Media.Phone@471c5d2b,Media.FaceToFace@1728d686
12640.0,Media.Email@7edc7ae1,Media.Phone@3d078ad8,Media.FaceToFace@3a2c8a35
12605.0,Media.Email@356ff09a,Media.Phone@481d29de,Media.FaceToFace@72a7d2ce
14892.0,Media.Email@41719720,Media.Phone@878d771,Media.FaceToFace@3588400f
15626.0,Media.Email@610ba3fe,Media.Phone@433baa78,Media.FaceToFace@234cec4
14322.0,Media.Email@3a875f51,Media.Phone@d82dcdc,Media.FaceToFace@a71f672
19470.0,Media.Email@518b9f04,Media.Phone@2574e96f,Media.FaceToFace@1e89899f
12640.0,Media.Email@498827f0,Media.Phone@9f62347,Media.FaceToFace@7e860f6c
12640.0,Media.Email@31d8fee9,Media.Phone@1d478c90,Media.FaceToFace@445d50f4
